Comunidad,Provincia,Población,Latitud,Longitud,Altitud,Habitantes,Hombres,Mujeres,Capital
Cantabria,Cantabria,Liérganes,43.34212,-3.742174,"87,95516",2467,1238,1229,No
Cantabria,Cantabria,Limpias,43.36872,-3.398698,"305,4288",1741,890,851,No
Cantabria,Cantabria,Marina de Cudeyo,43.41667,-3.75,"16,28183",5252,2643,2609,No
Cantabria,Cantabria,Mazcuerras,43.29861,-4.206666,"133,059",2087,1079,1008,No
Cantabria,Cantabria,Medio Cudeyo,43.38139,-3.731667,"37,2541",7565,3703,3862,No
Cantabria,Cantabria,Meruelo,43.45694,-3.573889,"35,97668",1652,857,795,No
Cantabria,Cantabria,Miengo,43.42711,-3.99526,"14,39486",4495,2292,2203,No
Cantabria,Cantabria,Molledo,43.15285,-4.042275,"248,2709",1679,827,852,No
Cantabria,Cantabria,Noja,43.47997,-3.52139,"24,97051",2635,1319,1316,No
Cantabria,Cantabria,Penagos,43.35154,-3.81413,"129,0727",1803,923,880,No
Cantabria,Cantabria,Piélagos,43.38657,-3.957237,"39,58884",20081,10113,9968,No
Cantabria,Cantabria,Polanco,43.385,-4.016194,"52,85626",4764,2396,2368,No
Cantabria,Cantabria,Potes,43.15347,-4.6227,"309,7742",1533,755,778,No
Cantabria,Cantabria,Puente Viesgo,43.29906,-3.964917,"70,55008",2746,1386,1360,No
Cantabria,Cantabria,Ramales de la Victoria,43.25792,-3.465148,"86,5575",2575,1309,1266,No
Cantabria,Cantabria,Rasines,43.30417,-3.428978,"88,65132",1055,570,485,No
Cantabria,Cantabria,Reinosa,43.00071,-4.139154,"853,8888",10307,4899,5408,No
Cantabria,Cantabria,Reocín,43.34273,-4.095572,"115,7464",8196,4046,4150,No
Cantabria,Cantabria,Ribamontán al Mar,43.45555,-3.67,"29,16733",4408,2255,2153,No
Cantabria,Cantabria,Ribamontán al Monte,43.40805,-3.661389,"59,71571",2117,1078,1039,No
Cantabria,Cantabria,Rionansa,43.25472,-4.4025,"210,4719",1131,637,494,No
Cantabria,Cantabria,Riotuerto,43.34002,-3.664777,"126,3817",1627,805,822,No
Cantabria,Cantabria,Ruente,43.25963,-4.265683,"189,9705",1022,562,460,No
Cantabria,Cantabria,Ruesga,43.2825,-3.56,"149,2516",1060,556,504,No
Cantabria,Cantabria,San Felices de Buelna,43.27528,-4.048611,"105,392",2314,1152,1162,No
Cantabria,Cantabria,San Vicente de la Barquera,43.38593,-4.398091,"3,441201",4546,2287,2259,No
Cantabria,Cantabria,Santa Cruz de Bezana,43.44282,-3.904777,"42,96122",11279,5543,5736,No
Cantabria,Cantabria,Santa María de Cayón,43.31036,-3.854225,"94,75117",8526,4419,4107,No
Cantabria,Cantabria,Santander,43.46096,-3.807934,"4,1",182700,84984,97716,Si
Cantabria,Cantabria,Santillana del Mar,43.38897,-4.10918,"84,16537",4021,1949,2072,No
Cantabria,Cantabria,Santiurde de Toranzo,43.23869,-3.940012,"122,0352",1512,770,742,No
Cantabria,Cantabria,Santoña,43.44215,-3.453193,"8,660443",11569,5727,5842,No
Cantabria,Cantabria,Selaya,43.21114,-3.804945,"242,945",2044,1027,1017,No
Cantabria,Cantabria,Soba,43.18806,-3.517222,"320,8042",1385,741,644,No
Cantabria,Cantabria,Solórzano,43.37978,-3.586886,"89,04234",1053,562,491,No
Cantabria,Cantabria,Suances,43.42658,-4.041966,"90,53543",8229,4126,4103,No
Cantabria,Cantabria,Torrelavega,43.35146,-4.047017,"24,9647",55947,26887,29060,No
Cantabria,Cantabria,Val de San Vicente,43.3775,-4.483611,"32,28376",2784,1444,1340,No
Cantabria,Cantabria,Valdáliga,43.32917,-4.349167,"46,15511",2306,1210,1096,No
Cantabria,Cantabria,Valdeolea,42.87778,-4.162222,"930,1546",1216,613,603,No
Cantabria,Cantabria,Valderredible,42.80722,-3.939167,"725,1385",1099,619,480,No
Cantabria,Cantabria,Villacarriedo,43.23019,-3.805764,"213,2215",1765,922,843,No
Cantabria,Cantabria,Villaescusa,43.37305,-3.850833,"22,27066",3581,1813,1768,No
Cantabria,Cantabria,Villafufre,43.26608,-3.89347,"224,6329",1109,573,536,No
Cantabria,Cantabria,Voto,43.35583,-3.495556,"30,99223",2664,1417,1247,No
Castilla La Mancha,Albacete,Albacete,38.99765,-1.86007,"685,9573",169716,83838,85878,Si
Castilla La Mancha,Albacete,Alcalá del Júcar,39.19346,-1.429671,"564,6768",1361,720,641,No
Castilla La Mancha,Albacete,Alcaraz,38.66966,-2.492647,"946,7922",1664,828,836,No
Castilla La Mancha,Albacete,Almansa,38.86941,-1.097517,"699,0923",25727,12760,12967,No
Castilla La Mancha,Albacete,Alpera,38.95939,-1.231247,"855,4849",2409,1245,1164,No
Castilla La Mancha,Albacete,Balazote,38.88408,-2.150826,"774,1191",2453,1266,1187,No
Castilla La Mancha,Albacete,Barrax,39.04573,-2.200169,"730,8005",2049,1043,1006,No
Castilla La Mancha,Albacete,Bogarra,38.58138,-2.214221,"877,0484",1021,531,490,No
Castilla La Mancha,Albacete,Bonete,38.8693,-1.348517,"892,0386",1231,636,595,No
Castilla La Mancha,Albacete,Bonillo (El),38.95073,-2.539598,"1068,339",3069,1558,1511,No
Castilla La Mancha,Albacete,Casas-Ibáñez,39.28518,-1.47113,"708,7758",4724,2441,2283,No
Castilla La Mancha,Albacete,Casas de Juan Núñez,39.10187,-1.557571,"708,0665",1420,731,689,No
Castilla La Mancha,Albacete,Caudete,38.70274,-0.9915481,"576,1887",10330,5232,5098,No
Castilla La Mancha,Albacete,Cenizate,39.3043,-1.661456,"709,0714",1330,705,625,No
Castilla La Mancha,Albacete,Chinchilla de Monte-Aragón,38.91862,-1.722758,"886,0651",3803,2005,1798,No
Castilla La Mancha,Albacete,Elche de la Sierra,38.44759,-2.048343,"641,3206",3962,1971,1991,No
Castilla La Mancha,Albacete,Fuente-Álamo,38.69322,-1.431773,"823,3177",2716,1434,1282,No
Castilla La Mancha,Albacete,Fuentealbilla,39.26686,-1.549186,"664,727",2071,1062,1009,No
Castilla La Mancha,Albacete,Gineta (La),39.11287,-1.996003,"691,8901",2418,1239,1179,No
Castilla La Mancha,Albacete,Hellín,38.51216,-1.70331,"571,8438",30976,15507,15469,No
Castilla La Mancha,Albacete,Higueruela,38.96424,-1.445101,"1038,131",1263,635,628,No
Castilla La Mancha,Albacete,Letur,38.36555,-2.101964,"746,7882",1122,555,567,No
Castilla La Mancha,Albacete,Lezuza,38.94902,-2.353775,"916,73",1650,834,816,No
Castilla La Mancha,Albacete,Liétor,38.5429,-1.952878,"671,197",1445,741,704,No
Castilla La Mancha,Albacete,Madrigueras,39.23705,-1.800167,"692,8739",4938,2543,2395,No
Castilla La Mancha,Albacete,Mahora,39.21283,-1.725332,"667,1957",1422,712,710,No
Castilla La Mancha,Albacete,Minaya,39.27149,-2.319947,"725,5837",1775,900,875,No
Castilla La Mancha,Albacete,Molinicos,38.46796,-2.237843,"857,9905",1091,558,533,No
Castilla La Mancha,Albacete,Montealegre del Castillo,38.78697,-1.325303,"811,8585",2305,1197,1108,No
Castilla La Mancha,Albacete,Munera,39.03984,-2.482528,"934,6063",3843,1945,1898,No
Castilla La Mancha,Albacete,Nerpio,38.14801,-2.302496,"1084,768",1538,824,714,No
Castilla La Mancha,Albacete,Ontur,38.6147,-1.498491,"656,9244",2349,1158,1191,No
Castilla La Mancha,Albacete,Ossa de Montiel,38.96335,-2.745406,"911,2698",2706,1358,1348,No
Castilla La Mancha,Albacete,Peñas de San Pedro,38.72722,-2.004189,"1023,151",1291,717,574,No
Castilla La Mancha,Albacete,Pozo Cañada,38.80128,-1.736837,"826,6574",2895,1460,1435,No
Castilla La Mancha,Albacete,Pozohondo,38.72114,-1.911805,"872,5624",1800,947,853,No
Castilla La Mancha,Albacete,Riópar,38.49912,-2.41725,"971,0583",1507,779,728,No
Castilla La Mancha,Albacete,Roda (La),39.0013,-1.868604,"679,9437",16060,8155,7905,No
Castilla La Mancha,Albacete,San Pedro,38.82642,-2.186141,"844,3685",1278,663,615,No
Castilla La Mancha,Albacete,Socovos,38.33348,-1.983432,"751,4481",2015,1032,983,No
Castilla La Mancha,Albacete,Tarazona de la Mancha,39.26531,-1.912836,"715,6435",6755,3443,3312,No
Castilla La Mancha,Albacete,Tobarra,38.58844,-1.693783,"642,4951",8029,4062,3967,No
Castilla La Mancha,Albacete,Valdeganga,39.13523,-1.677004,"668,1237",1953,982,971,No
Castilla La Mancha,Albacete,Villalgordo del Júcar,39.29626,-2.06341,"687,8445",1294,669,625,No
Castilla La Mancha,Albacete,Villamalea,39.36189,-1.599296,"743,7635",4078,2071,2007,No
Castilla La Mancha,Albacete,Villarrobledo,39.26726,-2.607643,"728,5291",26642,13377,13265,No
Castilla La Mancha,Albacete,Yeste,38.36583,-2.318711,"862,6873",3397,1734,1663,No
Castilla La Mancha,Ciudad Real,Abenójar,38.87935,-4.357778,"615,0128",1592,817,775,No
Castilla La Mancha,Ciudad Real,Agudo,38.97897,-4.873152,"570,6345",1871,942,929,No
Castilla La Mancha,Ciudad Real,Albaladejo,38.61805,-2.806261,"929,5974",1510,777,733,No
Castilla La Mancha,Ciudad Real,Alcázar de San Juan,39.38993,-3.210137,"645,0808",30675,15191,15484,No
Castilla La Mancha,Ciudad Real,Alcolea de Calatrava,38.98661,-4.115491,"651,9843",1636,837,799,No
Castilla La Mancha,Ciudad Real,Aldea del Rey,38.73823,-3.839462,668,2017,1023,994,No
Castilla La Mancha,Ciudad Real,Alhambra,38.89945,-3.053446,"862,3749",1140,584,556,No
Castilla La Mancha,Ciudad Real,Almadén,38.77537,-4.839919,"575,5337",6243,3007,3236,No
Castilla La Mancha,Ciudad Real,Almagro,38.8909,-3.706416,"649,1187",8672,4280,4392,No
Castilla La Mancha,Ciudad Real,Almodóvar del Campo,38.70892,-4.17864,"673,6144",6820,3404,3416,No
Castilla La Mancha,Ciudad Real,Arenas de San Juan,39.21769,-3.502934,"627,8014",1050,536,514,No
Castilla La Mancha,Ciudad Real,Argamasilla de Alba,39.12871,-3.088472,"676,2275",7391,3786,3605,No
Castilla La Mancha,Ciudad Real,Argamasilla de Calatrava,38.72688,-4.080076,"677,0089",5875,2993,2882,No
Castilla La Mancha,Ciudad Real,Bolaños de Calatrava,38.90565,-3.666354,"649,2621",12490,6456,6034,No
Castilla La Mancha,Ciudad Real,Brazatortas,38.66077,-4.296044,"712,3827",1143,594,549,No
Castilla La Mancha,Ciudad Real,Calzada de Calatrava,38.70487,-3.777296,"648,8996",4471,2229,2242,No
Castilla La Mancha,Ciudad Real,Campo de Criptana,39.40229,-3.12215,"697,7733",15006,7721,7285,No
Castilla La Mancha,Ciudad Real,Carrión de Calatrava,39.01838,-3.817681,"618,5354",2931,1483,1448,No
Castilla La Mancha,Ciudad Real,Carrizosa,38.84157,-2.992662,"822,2133",1472,735,737,No
Castilla La Mancha,Ciudad Real,Castellar de Santiago,38.54034,-3.278269,"830,7982",2213,1104,1109,No
Castilla La Mancha,Ciudad Real,Chillón,38.79689,-4.867012,"526,6155",2071,1008,1063,No
Castilla La Mancha,Ciudad Real,Ciudad Real,38.9861,-3.927263,"636,7003",74014,35073,38941,Si
Castilla La Mancha,Ciudad Real,Corral de Calatrava,38.8587,-4.080987,"594,7799",1257,632,625,No
Castilla La Mancha,Ciudad Real,Cózar,38.66079,-3.073008,"863,0718",1243,628,615,No
Castilla La Mancha,Ciudad Real,Daimiel,39.07178,-3.616573,"628,4135",18527,9231,9296,No
Castilla La Mancha,Ciudad Real,Fernán Caballero,39.12474,-3.902586,"613,9147",1146,562,584,No
Castilla La Mancha,Ciudad Real,Fuencaliente,38.40664,-4.304459,"684,3738",1145,613,532,No
Castilla La Mancha,Ciudad Real,Fuente el Fresno,39.23047,-3.774781,"694,6024",3631,1880,1751,No
Castilla La Mancha,Ciudad Real,Herencia,39.36691,-3.354991,"646,795",9123,4710,4413,No
Castilla La Mancha,Ciudad Real,Malagón,39.17159,-3.854879,"633,9963",8756,4393,4363,No
Castilla La Mancha,Ciudad Real,Manzanares,38.99636,-3.373172,"665,636",19186,9532,9654,No
Castilla La Mancha,Ciudad Real,Membrilla,38.97219,-3.348246,"667,7634",6417,3251,3166,No
Castilla La Mancha,Ciudad Real,Miguelturra,38.96479,-3.891293,"630,9375",13986,7116,6870,No
Castilla La Mancha,Ciudad Real,Montiel,38.69634,-2.862144,"900,929",1593,815,778,No
Castilla La Mancha,Ciudad Real,Moral de Calatrava,38.8303,-3.580616,"673,0731",5693,2850,2843,No
Castilla La Mancha,Ciudad Real,Pedro Muñoz,39.40552,-2.947798,"660,1461",8711,4585,4126,No
Castilla La Mancha,Ciudad Real,Piedrabuena,39.03277,-4.175645,"584,9067",4817,2455,2362,No
Castilla La Mancha,Ciudad Real,Poblete,38.93584,-3.981476,"625,8102",1705,879,826,No
Castilla La Mancha,Ciudad Real,Porzuna,39.14607,-4.153421,"649,3252",4104,2094,2010,No
Castilla La Mancha,Ciudad Real,Pozuelo de Calatrava,38.91215,-3.837884,"627,6234",2955,1493,1462,No
Castilla La Mancha,Ciudad Real,Puebla de Don Rodrigo,39.08641,-4.620681,"501,1769",1268,689,579,No
Castilla La Mancha,Ciudad Real,Puerto Lápice,39.32433,-3.481053,"676,8574",1052,519,533,No
Castilla La Mancha,Ciudad Real,Puertollano,38.68604,-4.112146,"710,2035",51842,25334,26508,No
Castilla La Mancha,Ciudad Real,Retuerta del Bullaque,39.4612,-4.409563,"733,4877",1175,664,511,No
Castilla La Mancha,Ciudad Real,Robledo (El),39.21893,-4.282607,"587,5879",1309,694,615,No
Castilla La Mancha,Ciudad Real,San Carlos del Valle,38.84432,-3.241523,"757,9612",1211,616,595,No
Castilla La Mancha,Ciudad Real,Santa Cruz de Mudela,38.64534,-3.467174,"717,6976",4682,2305,2377,No
Castilla La Mancha,Ciudad Real,Socuéllamos,39.29322,-2.79432,"676,6555",13163,6756,6407,No
Castilla La Mancha,Ciudad Real,Solana (La),38.94151,-3.23942,"772,6749",16511,8463,8048,No
Castilla La Mancha,Ciudad Real,Tomelloso,39.15775,-3.020807,"667,3932",38095,19301,18794,No
Castilla La Mancha,Ciudad Real,Torralba de Calatrava,39.01635,-3.750029,"621,1816",3061,1491,1570,No
Castilla La Mancha,Ciudad Real,Torre de Juan Abad,38.58471,-3.060354,"828,8683",1259,614,645,No
Castilla La Mancha,Ciudad Real,Torrenueva,38.64016,-3.362127,"733,0852",2949,1491,1458,No
Castilla La Mancha,Ciudad Real,Valdepeñas,38.76053,-3.384104,"710,3396",31147,15374,15773,No
Castilla La Mancha,Ciudad Real,Villahermosa,38.75026,-2.871385,"959,6011",2225,1056,1169,No
Castilla La Mancha,Ciudad Real,Villamanrique,38.54818,-2.996742,"849,2779",1423,703,720,No
Castilla La Mancha,Ciudad Real,Villanueva de la Fuente,38.69218,-2.694855,"1008,476",2512,1276,1236,No
Castilla La Mancha,Ciudad Real,Villanueva de los Infantes,38.73712,-3.014678,"884,9601",5806,2905,2901,No
Castilla La Mancha,Ciudad Real,Villarrubia de los Ojos,39.21914,-3.607883,"629,3639",11191,5670,5521,No
Castilla La Mancha,Ciudad Real,Villarta de San Juan,39.24044,-3.422227,"626,9672",3115,1599,1516,No
Castilla La Mancha,Ciudad Real,Viso del Marqués,38.52327,-3.562804,"781,8405",2811,1409,1402,No
Castilla La Mancha,Cuenca,Alberca de Záncara (La),39.5143,-2.492847,"799,9388",1948,992,956,No
Castilla La Mancha,Cuenca,Arcas del Villar,39.98858,-2.114739,"958,7982",1266,651,615,No
Castilla La Mancha,Cuenca,Barajas de Melo,40.12273,-2.915822,"707,7529",1026,531,495,No
Castilla La Mancha,Cuenca,Belmonte,39.55941,-2.70837,"747,8671",2251,1122,1129,No
Castilla La Mancha,Cuenca,Campillo de Altobuey,39.61043,-1.795945,"934,0833",1668,817,851,No
Castilla La Mancha,Cuenca,Casas de Benítez,39.36133,-2.130932,"748,9084",1052,521,531,No
Castilla La Mancha,Cuenca,Casas de Fernando Alonso,39.35053,-2.329337,"725,363",1462,779,683,No
Castilla La Mancha,Cuenca,Casasimarro,39.39071,-2.036607,"761,5946",3347,1745,1602,No
Castilla La Mancha,Cuenca,Cuenca,40.07183,-2.134005,"930,4124",55866,27006,28860,Si
Castilla La Mancha,Cuenca,Fuente de Pedro Naharro,39.92551,-3.010809,"776,6147",1316,696,620,No
Castilla La Mancha,Cuenca,Hinojosos (Los),39.60409,-2.825801,"772,5016",1010,492,518,No
Castilla La Mancha,Cuenca,Honrubia,39.61238,-2.284828,"809,0587",1780,904,876,No
Castilla La Mancha,Cuenca,Horcajo de Santiago,39.84166,-3.001539,"750,2389",4268,2257,2011,No
Castilla La Mancha,Cuenca,Huete,40.14595,-2.687307,"806,872",2025,1029,996,No
Castilla La Mancha,Cuenca,Iniesta,39.44085,-1.749385,"755,802",4685,2371,2314,No
Castilla La Mancha,Cuenca,Landete,39.90768,-1.364534,"985,8491",1374,716,658,No
Castilla La Mancha,Cuenca,Ledaña,39.35647,-1.718999,"733,5328",1926,958,968,No
Castilla La Mancha,Cuenca,Mesas (Las),39.39007,-2.767518,"683,0196",2533,1321,1212,No
Castilla La Mancha,Cuenca,Minglanilla,39.53357,-1.600453,"805,3",2742,1457,1285,No
Castilla La Mancha,Cuenca,Mota del Cuervo,39.50294,-2.873104,708,6307,3200,3107,No
Castilla La Mancha,Cuenca,Motilla del Palancar,39.56567,-1.912222,"837,0458",6167,3149,3018,No
Castilla La Mancha,Cuenca,Pedernoso (El),39.4872,-2.743056,"715,8428",1261,638,623,No
Castilla La Mancha,Cuenca,Pedroñeras (Las),39.4494,-2.680383,"694,9729",7221,3842,3379,No
Castilla La Mancha,Cuenca,Priego,40.44872,-2.314606,"859,0313",1138,583,555,No
Castilla La Mancha,Cuenca,Provencio (El),39.38158,-2.575047,"701,4172",2794,1393,1401,No
Castilla La Mancha,Cuenca,Quintanar del Rey,39.34257,-1.929375,"731,144",7892,4136,3756,No
Castilla La Mancha,Cuenca,San Clemente,39.40189,-2.424473,"718,2497",7093,3621,3472,No
Castilla La Mancha,Cuenca,San Lorenzo de la Parrilla,39.84952,-2.357743,"958,508",1297,659,638,No
Castilla La Mancha,Cuenca,Sisante,39.41085,-2.202905,"745,213",1958,991,967,No
Castilla La Mancha,Cuenca,Talayuelas,39.84925,-1.284513,"989,6467",1048,545,503,No
Castilla La Mancha,Cuenca,Tarancón,40.01054,-3.006447,"817,9774",15651,7854,7797,No
Castilla La Mancha,Cuenca,Valeras (Las),39.78652,-2.154847,"935,2037",1584,858,726,No
Castilla La Mancha,Cuenca,Valverde de Júcar,39.71869,-2.221901,"846,4824",1157,579,578,No
Castilla La Mancha,Cuenca,Villalpardo,39.47199,-1.624603,"771,2595",1156,570,586,No
Castilla La Mancha,Cuenca,Villamayor de Santiago,39.72784,-2.92358,"775,3732",3078,1584,1494,No
Castilla La Mancha,Cuenca,Villanueva de la Jara,39.44291,-1.953522,"767,3646",2030,1038,992,No
Castilla La Mancha,Cuenca,Villar de Olalla,40.01356,-2.197358,"901,751",1195,621,574,No
Castilla La Mancha,Guadalajara,Albalate de Zorita,40.3085,-2.841589,"776,8889",1087,595,492,No
Castilla La Mancha,Guadalajara,Almoguera,40.29783,-2.98217,"658,963",1481,778,703,No
Castilla La Mancha,Guadalajara,Alovera,40.5967,-3.248165,"648,2296",10734,5522,5212,No
Castilla La Mancha,Guadalajara,Azuqueca de Henares,40.56503,-3.268549,"633,6434",32744,16936,15808,No
Castilla La Mancha,Guadalajara,Brihuega,40.75965,-2.870508,"912,4825",2873,1488,1385,No
Castilla La Mancha,Guadalajara,Cabanillas del Campo,40.63814,-3.238199,"686,0259",9131,4587,4544,No
Castilla La Mancha,Guadalajara,Casar (El),40.7035,-3.423473,"829,6438",10031,5192,4839,No
Castilla La Mancha,Guadalajara,Chiloeches,40.573,-3.162585,"793,2838",2772,1455,1317,No
Castilla La Mancha,Guadalajara,Cifuentes,40.78657,-2.622788,"897,1795",2075,1074,1001,No
Castilla La Mancha,Guadalajara,Fontanar,40.72714,-3.177209,688,2012,1065,947,No
Castilla La Mancha,Guadalajara,Galápagos,40.69532,-3.338467,"736,8546",2037,1085,952,No
Castilla La Mancha,Guadalajara,Guadalajara,40.62981,-3.166493,"714,2177",83039,40999,42040,Si
Castilla La Mancha,Guadalajara,Horche,40.5683,-3.061644,"921,676",2351,1248,1103,No
Castilla La Mancha,Guadalajara,Humanes,40.82745,-3.155397,"749,6636",1521,770,751,No
Castilla La Mancha,Guadalajara,Jadraque,40.92616,-2.925027,"829,6091",1580,820,760,No
Castilla La Mancha,Guadalajara,Loranca de Tajuña,40.4469,-3.113948,"674,3804",1428,783,645,No
Castilla La Mancha,Guadalajara,Marchamalo,40.66821,-3.200962,"675,0148",5252,2724,2528,No
Castilla La Mancha,Guadalajara,Molina de Aragón,40.84282,-1.882801,"1066,345",3671,1860,1811,No
Castilla La Mancha,Guadalajara,Mondéjar,40.32302,-3.115048,"798,318",2665,1379,1286,No
Castilla La Mancha,Guadalajara,Pastrana,40.41794,-2.922605,"760,5256",1157,586,571,No
Castilla La Mancha,Guadalajara,Pioz,40.46357,-3.175737,"877,6891",2784,1519,1265,No
Castilla La Mancha,Guadalajara,Pozo de Guadalajara,40.49506,-3.182096,"890,155",1314,688,626,No
Castilla La Mancha,Guadalajara,Sacedón,40.48108,-2.733063,"744,1919",1856,988,868,No
Castilla La Mancha,Guadalajara,Sigüenza,41.0696,-2.642236,"997,2746",5044,2568,2476,No
Castilla La Mancha,Guadalajara,Torija,40.74407,-3.030298,"969,4859",1283,696,587,No
Castilla La Mancha,Guadalajara,Torrejón del Rey,40.64526,-3.337636,"720,3807",4826,2571,2255,No
Castilla La Mancha,Guadalajara,Trijueque,40.77686,-2.995797,"997,5736",1529,817,712,No
Castilla La Mancha,Guadalajara,Trillo,40.70134,-2.593588,"734,2948",1381,697,684,No
Castilla La Mancha,Guadalajara,Uceda,40.84321,-3.461408,"778,0472",2338,1224,1114,No
Castilla La Mancha,Guadalajara,Valdeaveruelo,40.63712,-3.315817,"731,2949",1014,532,482,No
Castilla La Mancha,Guadalajara,Villanueva de la Torre,40.58433,-3.302191,694,6050,3081,2969,No
Castilla La Mancha,Guadalajara,Yunquera de Henares,40.75522,-3.165951,"695,682",3460,1776,1684,No
Castilla La Mancha,Toledo,Ajofrín,39.71251,-3.982614,"771,9454",2290,1187,1103,No
Castilla La Mancha,Toledo,Alameda de la Sagra,40.01226,-3.796505,"595,9953",3385,1799,1586,No
Castilla La Mancha,Toledo,Alcaudete de la Jara,39.79322,-4.870331,"408,8566",2048,1025,1023,No
Castilla La Mancha,Toledo,Almorox,40.23307,-4.391364,"535,3524",2410,1272,1138,No
Castilla La Mancha,Toledo,Añover de Tajo,39.98945,-3.764771,"591,5134",5434,2845,2589,No
Castilla La Mancha,Toledo,Argés,39.80597,-4.057286,"653,7512",5446,2788,2658,No
Castilla La Mancha,Toledo,Bargas,39.94163,-4.01897,"599,7254",8987,4581,4406,No
Castilla La Mancha,Toledo,Belvís de la Jara,39.76008,-4.949282,"451,4582",1852,939,913,No
Castilla La Mancha,Toledo,Borox,40.06972,-3.740191,"582,6509",3167,1651,1516,No
Castilla La Mancha,Toledo,Burguillos de Toledo,39.79657,-3.992624,"679,2315",2491,1269,1222,No
Castilla La Mancha,Toledo,Burujón,39.90132,-4.298384,"501,4543",1455,767,688,No
Castilla La Mancha,Toledo,Cabañas de la Sagra,40.00811,-3.947354,551,1922,1024,898,No
Castilla La Mancha,Toledo,Calera y Chozas,39.88144,-4.978609,"394,1816",4552,2335,2217,No
Castilla La Mancha,Toledo,Camarena,40.09217,-4.119881,"575,9206",3520,1833,1687,No
Castilla La Mancha,Toledo,Camuñas,39.42896,-3.459021,"672,9465",1948,1012,936,No
Castilla La Mancha,Toledo,Carpio de Tajo (El),39.88752,-4.45466,"482,838",2202,1105,1097,No
Castilla La Mancha,Toledo,Carranque,40.1697,-3.901091,"660,4978",3896,2004,1892,No
Castilla La Mancha,Toledo,Casar de Escalona (El),40.04669,-4.523818,"466,5611",2179,1195,984,No
Castilla La Mancha,Toledo,Casarrubios del Monte,40.18575,-4.0358,"616,3093",5131,2723,2408,No
Castilla La Mancha,Toledo,Castillo de Bayuela,40.10114,-4.685131,"549,2681",1065,546,519,No
Castilla La Mancha,Toledo,Cazalegas,40.01085,-4.67746,"440,9979",1759,906,853,No
Castilla La Mancha,Toledo,Cebolla,39.9479,-4.569388,"428,8371",3768,1925,1843,No
Castilla La Mancha,Toledo,Cedillo del Condado,40.1137,-3.922378,"647,5012",2827,1469,1358,No
