Year;Country;Region;Continent;Leap Year;Region-Geo;ChildrenPerWoman;CO2Emissions;DemocracyScore;IncomePerPerson;Incomeshareofpoorest10pct;Incomeshareofrichest10pct;Infantmortality;Inflation;Internetusers;LifeExpectancy;Literacyrateadulttotal;Literacyrateyouthtotal;Longtermunemploymentrate;Medianage;MedicalDoctors;Murder;Murderedmen;Murderedwomen;Número de registros;Oilconsumptionperperson;Populationdensity;Populationgrowth;Populationtotal;Poverty;Ratioofgirlstoboysinprimaryandsecondaryeducation;Renewablewater;Residentialelectricityuseperperson;Suicideage15to29;Taxrevenue;Teenfertilityrate;TotalGDPUS;TotalhealthspendingperpersonUS;Tradebalance;Trafficdeaths;Urbanpopulationgrowth;UrbanpopulationTotal;YearlyCO2emission
1972;Ireland;Europe & Central Asia;Europe;[1972];Europe - Northern;3,785;7,255809341;10;19061,54579;;;18,2;;;71,02;;;;;;0,7164317;0,9362798;0,4853573;1;1,639944089;43,247;1,497301181;3039128;;102,088;17157,18;811,2159569;2,437459;;22,308;;;-5,790001988;20,62658;2,217433404;52,4868;22051,33333
1972;Norway;Europe & Central Asia;Europe;[1972];Europe - Northern;2,38;7,478658818;10;17809,79818;;;12,1;5,508597599;;74,34;;;;;1,5;0,7381408;0,9117227;0,5665247;1;2,169001677;10,215;0,764803002;3934529;;99,399;97089,1;3900,52002;7,929173;;;64180254603;;0,762470581;12,46192;1,607586472;66,5124;29425
1972;Sweden;Europe & Central Asia;Europe;[1972];Europe - Northern;1,913;10,44281399;10;17610,5099;;;10,3;6,973014491;;74,72;;;;;1,5;1,07595;1,083312;1,066483;1;3,449183609;18,041;0,295500379;8117863;;99,42;21434,21;1827,891695;14,37146;;33,4;138000000000;;1,963670934;14,14936;0,711478845;81,7124;84773,33333
1972;Malta;Europe & Central Asia;Europe;[1972];Europe - Southern;1,975;2,770052641;;8258,982569;;;22,1;-1,223264314;;71,045;;;;;;;;;1;;959,25;-0,082624147;303123;;92,705;167,2357;;;;;680693029,3;;-20,93303973;;-0,073037905;89,7162;839,6666667
1972;Albania;Europe & Central Asia;Europe;[1972];Europe - Southern;4,809;2,517372457;-9;9940,266564;;;71;;;67,595;;;;;0,845499992;;;;1;;77,975;2,391524168;2241623;;;18602,6;;;;;;;;;2,998426716;32,1288;5643
1972;Portugal;Europe & Central Asia;Europe;[1972];Europe - Southern;2,882;2,080119991;-9;9022,247417;;;47,2;7,804567764;;69,26;;;;;1;0,7653589;1,036764;0,5256183;1;0,663216806;95,895;-0,154288053;8820645;;93,844;7842,8;171,0366949;3,686824;;32,618;46093443125;;-3,806146141;25,20615;0,848347483;39,594;18348
1972;Bosnia and Herzegovina;Europe & Central Asia;Europe;[1972];Europe - Southern;2,675;;-7;5720,339501;;;;;;67,308;;;;;;;;;1;;71,038;1,023801868;3636930;;;;;;;;;;;;3,899425222;28,8358;
1972;Croatia;Europe & Central Asia;Europe;[1972];Europe - Southern;1,975;;-7;18328,18025;;;;;;68,969;;;;;;;;;1;;74,309;0,494827789;4201302;;;;;;;;;;;;2,860865007;42,168;
1972;Greece;Europe & Central Asia;Europe;[1972];Europe - Southern;2,351;3,558903001;-7;24259,60611;;;30,7;5,046610798;;71,576;;;;;1,7;0,4950963;0,641416;0,3663145;1;0,967904377;67,224;0,650037188;8870711;;90,379;8370,242;301,2255502;1,88145;;37,75;69860097594;;-8,334151783;12,40097;1,700943946;53,6252;31570
1972;Montenegro;Europe & Central Asia;Europe;[1972];Europe - Southern;2,625;;-7;15556,82803;;;;;;70,906;;;;;;;;;1;;38,293;1,081827342;528905;;;;;;;;;;;;4,454407326;28,7606;
1972;Serbia;Europe & Central Asia;Europe;[1972];Europe - Southern;2,366;;-7;10522,06749;;;;;;68,389;;;;;;;;;1;;94,02;0,568748867;8307669;;;;;;;;;;;;;41,0976;
1972;Slovenia;Europe & Central Asia;Europe;[1972];Europe - Southern;2,239;;-7;12383,4862;;;;;;69,759;;;;;;;;;1;;83,649;0,796321598;1694389;;;;;;;;;;;;3,577803515;39,152;
1972;Spain;Europe & Central Asia;Europe;[1972];Europe - Southern;2,86;4,196813607;-7;10638,75131;;;21,1;8,517924744;;73,06;;;;;;0,3084218;0,4267912;0,1970665;1;0,941738429;68,288;0,905544564;34553119;;93,432;3229,59;291,8252721;1,998431;;16,166;261000000000;;0,179578561;14,3307;1,958349023;67,4508;145013
1972;Italy;Europe & Central Asia;Europe;[1972];Europe - Southern;2,377;6,083147883;10;24538,54756;;;26,4;5,632973193;;72,19;;;;;;1,041235;1,520423;0,5888233;1;1,815806892;179,458;0,567712499;54074032;;92,051;3509,81;447,6064922;3,585773;;29,55;540000000000;;0,857080395;24,64838;0,991624715;64,8204;328940,3333
1972;Luxembourg;Europe & Central Asia;Europe;[1972];Europe - Western;1,778;38,9075513;;47766,39599;;;16,9;5,788806976;;70,71;;;;;1,2;;;;1;;134,109;1,213040312;346805;;98,908;8938,74;565,5951529;;;29,07;6484097816;;13,14614057;;1,989912004;75,5432;13493,33333
1972;France;Europe & Central Asia;Europe;[1972];Europe - Western;2,327;9,320518208;8;33681,10832;;;13,7;6,908856447;;72,38;;;;;1,3;0,8751437;1,124962;0,6363424;1;2,212851997;93,514;0,804961782;51572812;;103,35;3949,03;514,4744027;8,512176;;29,5;662000000000;;0,901483296;26,32404;1,327469718;71,8034;480685,3333
1972;Austria;Europe & Central Asia;Europe;[1972];Europe - Western;2,085;7,465386491;10;49984,8768;;;24,1;7,599932114;;70,63;;;;;1,4;1,338738;1,614832;1,032634;1;1,451278149;89,753;0,581190352;7526469;;;10322,33;729,433158;15,57193;;57,034;92522385131;;-0,225891992;37,21822;0,606618144;65,2912;56188
1972;Belgium;Europe & Central Asia;Europe;[1972];Europe - Western;2,052;13,49172112;10;33344,28712;;;18,7;6,317820159;;71,44;;;;;1,6;1,170523;1,404729;0,9505716;1;;317,628;0,391585907;9696539;;98,128;1887,03;629,9348755;8,102629;;31,99;120000000000;;3,141458105;28,74881;0,527068695;94,0978;130823
1972;Germany;Europe & Central Asia;Europe;[1972];Europe - Western;1,8;13,27670135;10;36032,36054;;;20,6;4,531857129;;71,01;;;;;;;;;1;1,938078694;220,014;0,478481046;78549958;;;1960,53;920,3724416;;;44,534;1000000000000;;-1,664929126;;0,557530467;72,3884;1042884,333
1972;Netherlands;Europe & Central Asia;Europe;[1972];Europe - Western;2,15;11,92466581;10;33871,14547;;;11,8;9,245642448;;73,75;;;;;1,4;0,5488947;0,7436297;0,3500003;1;3,027640407;318,615;1,01117285;13231426;;94,754;6839,15;751,0800027;4,975188;;20;178000000000;;3,261385039;22,99323;1,500557108;62,271;157780,3333
1972;Switzerland;Europe & Central Asia;Europe;[1972];Europe - Western;1,923;6,853357377;10;27195,11304;;;13,6;;;73,78;;;;;1,6;0,9600084;0,917846;1,014152;1;2,171017554;151,872;0,76247999;6269871;;;8529,76;1020,585459;15,45595;;20,392;;;;26,09344;0,762828615;57,3684;42969,66667
1972;United Kingdom;Europe & Central Asia;Europe;[1972];Europe - Western;2,074;11,5863756;10;15895,11641;;;17,1;8,102877141;;72,1;;;;;1;0,9876348;1,168399;0,8060755;1;1,975120137;230,402;0,339057516;55964697;;99,842;2626,36;1549,682413;5,350476;;48;738000000000;;0,083097892;13,85173;0,485524985;77,3434;648428
1976;Belarus;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,132;;-7;10765,69698;;;;;;71,92;;;;;;;;;1;;45,4;0,468634335;9425089;;;;;;;28,582;;;;;2,76706531;51,7908;
1976;Bulgaria;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,191;8,350743646;-7;15445,74227;;;29;;;71,38;;;;;2,204900026;1,998752;2,835322;1,170961;1;1,419895603;78,935;0,433163461;8754869;;98,875;;593,136792;8,771648;;77,046;;;;12,08128;1,997596789;58,4696;73109,66667
1976;Czech Republic;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,308;;-7;28520,95072;;;;;;70,66;;;;;;;;;1;1,128020248;;;10049465;;;;498,4497973;;;57,598;;;;;;;
1976;Hungary;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,124;7,571624359;-7;22071,13033;;;32,7;5,766086903;;69,69;;;;;2,3;2,025588;2,681215;1,448772;1;0,994260714;113,581;0,550182989;10566645;;96,356;;339,3841452;19,61181;;70,962;34928615755;;-4,2511733;14,50588;1,178118478;62,623;80006,66667
1976;Poland;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,255;11,63953794;-7;9421,87973;;;23,8;;;70,77;;;;;1,6;1,200513;1,703848;0,7243338;1;0,434718507;106,047;0,997795383;34279654;;;;230,8908837;12,18215;;;;;;;2,007872256;55,8412;398999,3333
1976;Romania;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,566371681;8,147901204;-7;9239,344582;;;41;;;69,527;;;;;1,332100034;;;;1;0,71030251;89,966;1,204587762;21447200;;;;198,4438044;;;71,8;;;;;2,705720112;43,4788;174749,6667
1976;Russian Federation;Europe & Central Asia;Europe;[1976];Europe - Eastern;1,964;;-7;11301,16088;;;29,5;;;68,1;;;;;;;;;1;;7,91;0,702952341;135063873;;;;;;;;;;;;1,698775392;67,0918;
1976;Slovak Republic;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,484;;-7;10524,37101;;;;;;70,5;;;;;;;;;1;1,367068913;97,208;1,057918406;4766402;;;;359,1701398;;;46,606;;;;;3,357833223;47,3332;
1976;Ukraine;Europe & Central Asia;Europe;[1976];Europe - Eastern;2,014;;-7;7060,091864;;;24,4;;;70,34;;;;;;;;;1;;81,608;0,510769021;49266997;;;;;;;43,79;;;;;1,636132996;59,0498;
1976;Channel Islands;Europe & Central Asia;Europe;[1976];Europe - Northern;1,596;;;;;;;;;72,58;;;;;;;;;1;;650,364;0,383953449;126821;;;;;;;;;;;;-0,777728086;33,7882;
1976;Iceland;Europe & Central Asia;Europe;[1976];Europe - Northern;2,565;7,740851721;;36358,50154;;;9,8;32,73684434;;76,71;;;;;1,9;;;;1;2,665032235;2,138;0,992857359;220260;;92,29;;2294,480609;;;60,4;4034314081;;0,38954784;;1,359328992;86,9872;1705
1976;Estonia;Europe & Central Asia;Europe;[1976];Europe - Northern;2,095;;-7;17751,94106;;;;;;69,74;;;;;;;;;1;;31,963;0,712743107;1441551;;;;;;;35,89;;;;;1,338692774;68,0134;
1976;Latvia;Europe & Central Asia;Europe;[1976];Europe - Northern;1,921;;-7;14701,64976;;;;0,098336673;;69,38;;;;;;;;;1;;38,238;0,603153488;2470206;;;;;;;;7033602861;;;;1,514862994;64,7446;
1976;Lithuania;Europe & Central Asia;Europe;[1976];Europe - Northern;2,17;;-7;24214,97217;;;20;;;71,29;;;;;;;;;1;;50,952;0,814807302;3327193;;;;;;;24,78;;;;;2,761436846;56,7796;
1976;Denmark;Europe & Central Asia;Europe;[1976];Europe - Northern;1,747;11,80780132;10;38800,32975;;;9,7;9,382775407;;73,78;;;;;;0,7208695;0,6065042;0,8375089;1;3,297095992;117,859;0,251350792;5079015;;;;1321,060459;13,54329;;23,1;93502608471;;-5,289710706;15,83321;0,63456611;82,4614;59972
1976;Finland;Europe & Central Asia;Europe;[1976];Europe - Northern;1,72;10,8475456;10;31221,4967;;;9,4;13,12468146;;72;;;;;;3,19807;4,510676;1,988656;1;2,713437822;13,979;0,301448639;4726845;;105,02;;1370,212804;28,00356;;;63085498434;;-2,200166235;15,92405;1,443638052;68,6102;51274,66667
1976;Ireland;Europe & Central Asia;Europe;[1976];Europe - Northern;3,458;6,893622275;10;20891,62077;;;16,2;;;71,86;;;;;;0,3568293;0,5832945;0,1315242;1;1,6404306;46,019;1,520590679;3233907;;103,691;;881,8738088;5,930634;;23,604;;;-8,485399399;16,42073;2,140700406;53,9738;22293,33333
1976;Norway;Europe & Central Asia;Europe;[1976];Europe - Northern;1,86;7,255774495;10;21245,52163;;;9,9;7,796486098;;75,03;;;;;1,8;0,748258;0,8865768;0,6051424;1;2,228935381;10,454;0,46901392;4026586;;100,222;;4702,109369;10,54361;;;77348888186;;-8,443789634;11,92521;1,158260584;68,6586;29216
1976;Sweden;Europe & Central Asia;Europe;[1976];Europe - Northern;1,682;10,74356813;10;20006,19819;;;8,3;11,91895669;;75,01;;;;;1,8;1,295462;1,489568;1,095495;1;3,528438545;18,266;0,363686099;8218933;;104,365;;2442,940602;16,73809;;25;153000000000;;-1,081314162;13,60973;0,449953725;82,8014;88300,66667
1976;Malta;Europe & Central Asia;Europe;[1976];Europe - Southern;2,077;2,469871455;;13452,86309;;;18;5,026702851;;72,057;;;;;;;;;1;;977,177;0,508856894;308788;;93,416;;;;;;1091355894;;-11,07723057;;0,518439462;89,7506;762,6666667
1976;Albania;Europe & Central Asia;Europe;[1976];Europe - Southern;4,244;2,016905334;-9;10552,84688;;;60,8;;;69,121;;;;;;;;;1;;85,371;2,20208212;2454255;;92,661;;;;;;;;;;2,841996544;32,922;4950
1976;Bosnia and Herzegovina;Europe & Central Asia;Europe;[1976];Europe - Southern;2,336;;-7;6639,765985;;;;;;69,269;;;;;;;;;1;;73,843;0,888727297;3780559;;;;;;;;;;;;3,572288146;32,139;
1976;Croatia;Europe & Central Asia;Europe;[1976];Europe - Southern;1,996;;-7;21274,05686;;;;;;69,81;;;;;;;;;1;;75,799;0,353826088;4285523;;;;;;;;;;;;2,517458994;46,113;
1976;Montenegro;Europe & Central Asia;Europe;[1976];Europe - Southern;2,453;;-7;18057,26699;;;;;;72,242;;;;;;;;;1;;40,228;1,20095846;555632;;;;;;;;;;;;4,431371493;32,6602;
1976;Serbia;Europe & Central Asia;Europe;[1976];Europe - Southern;2,365;;-7;12213,27262;;;;;;69,305;;;;;;;;;1;;97,533;0,709469485;8618095;;;;;;;;;;;;;43,7316;
1976;Slovenia;Europe & Central Asia;Europe;[1976];Europe - Southern;2,195;;-7;14373,87597;;;;;;70,625;;;;;;;;;1;;86,894;1,475912486;1760125;;;;;;;;;;;;4,117358433;43,5082;
1976;Spain;Europe & Central Asia;Europe;[1976];Europe - Southern;2,679;5,492821096;1;12886,56515;;;20,2;16,48992172;;73,87;;;;;;0,5243633;0,7920012;0,2708515;1;1,338316657;71,393;1,143740112;36124485;;98,292;;392,0778464;1,717858;;25,608;309000000000;;-4,190748968;16,6676;2,064883409;70,2138;198425,3333
1976;Greece;Europe & Central Asia;Europe;[1976];Europe - Southern;2,336;4,689332709;8;26724,39093;;;27,3;16,43448737;;72,554;;;;;2,1;0,6665012;0,9158803;0,4298111;1;1,155630057;69,341;1,553213563;9149987;;90,065;;409,0320829;2,554931;;48,01;80299161830;;-7,899671987;17,29718;2,427031223;55,7924;42907,33333
1976;Portugal;Europe & Central Asia;Europe;[1976];Europe - Southern;2,646;2,4021622;9;9673,53026;;;32,6;16,27413758;;69,16;;;;;1,3;1,730278;2,959648;0,7066887;1;0,76430648;101,476;2,844096717;9333952;;96,428;;243,7569541;5,452899;;51,716;53009799835;;-10,74037242;33,27655;3,823128247;41,1802;22421,66667
1976;Italy;Europe & Central Asia;Europe;[1976];Europe - Southern;2,079;6,63231043;10;28043,85865;;;18,7;17,4542766;;73,11;;;;;;1,376574;2,223464;0,5482531;1;1,784469802;183,783;0,498851058;55377233;;94,059;;536,5361248;3,273271;;30,21;640000000000;;-1,123568229;18,91504;0,802154928;65,8424;367279
1976;Luxembourg;Europe & Central Asia;Europe;[1976];Europe - Western;1,528;32,77516179;;49834,57558;;;13,5;12,21568412;;70,45;;;;;1,3;;;;1;;139,69;0,494942519;361239;;100,37;;887,2005544;;;20,03;7011288020;;13,35522606;;1,202679628;77,846;11839,66667
1976;France;Europe & Central Asia;Europe;[1976];Europe - Western;1,977;9,543478828;8;37019,1547;;;12;10,8234148;;73,22;;;;;1,5;0,9082543;1,203667;0,608623;1;2,254917124;96,054;0,532912181;52974009;;;;814,2364076;10,57986;;23,02;763000000000;;-0,802113086;22,18755;0,630497768;72,9972;505556,3333
1976;Austria;Europe & Central Asia;Europe;[1976];Europe - Western;1,688;7,705231431;10;56622,88628;;;18,1;5,624919099;;71,82;;;;;1,5;1,289233;1,415069;1,190168;1;1,532471726;90,398;-0,176672285;7580564;;92,143;;975,3887589;16,78159;;41,966;105000000000;;-2,2418099;27,33651;-0,161369129;65,351;58410
1976;Belgium;Europe & Central Asia;Europe;[1976];Europe - Western;1,781;13,25373764;10;38039,88925;;;14,9;7,575264201;;72,15;;;;;1,9;0,9454561;0,9846711;0,9062887;1;;321,292;0,178674447;9808403;;99,224;;1036,880112;9,057644;;26,77;138000000000;;0,100549555;23,90145;0,369220988;94,6602;129998
1976;Germany;Europe & Central Asia;Europe;[1976];Europe - Western;1,527;13,89876401;10;39807,94041;;;16,6;3,306194455;;71,97;;;;;;;;;1;1,958516451;220,291;-0,428766875;78648816;;;;1224,195751;;;31,454;1100000000000;;-2,290877661;;-0,350517454;72,6168;1093121,333
1976;Netherlands;Europe & Central Asia;Europe;[1976];Europe - Western;1,63;12,37482447;10;37984,28403;;;10,1;8,853596208;;74,65;;;;;1,7;0,8341736;1,041344;0,6381714;1;2,85761944;330,156;0,784993389;13710713;;96,725;;981,3738097;6,259492;;11,25;206000000000;;3,438329673;16,83069;1,278211859;63,4954;169667,6667
1976;Switzerland;Europe & Central Asia;Europe;[1976];Europe - Western;1,61;6,369775541;10;26270,86866;;;10,5;;;74,94;;;;;2;0,8968752;0,8864866;0,907892;1;2,044528004;153,934;-0,571595755;6355012;;;;1240,964159;20,63303;;12,734;;;;17,86669;-0,671001942;57,312;40480
1976;United Kingdom;Europe & Central Asia;Europe;[1976];Europe - Western;1,776;10,64201121;10;17050,63392;;;14,7;15,24469387;;72,76;;;;;1,2;1,600204;2,068291;1,129585;1;1,623512758;231,672;-0,024603833;56273041;;100,736;;1514,648277;5,721199;;32,2;795000000000;;-0,852241129;12,20805;0,180635763;77,8426;598858,3333
1980;Romania;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,442477876;8,855271772;-8;9755,081492;;;35,4;;;69,718;;;;30,74;1,475700021;;;;1;0,836479195;93,13;0,68646432;22201389;;;;220,9612321;;;72,4;40945223260;;;;2,102564984;46,07;196599,3333
1980;Belarus;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,081;;-7;11365,54108;;;19,5;;;71,08;;;;31,274;2,961600065;;;;1;;46,525;0,613722177;9658500;;;;;;;32,09;;;;;2,718626292;56,498;
1980;Bulgaria;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,113;8,743442822;-7;15605,6916;;;24,5;;;71,1;;;;34,216;2,459599972;2,426007;3,64573;1,212434;1;1,576701827;79,897;0,402488745;8861536;;98,44;;774,0385873;9,579024;;79,25;11464296023;;5,019193994;12,92256;1,874787759;62,1;77480,33333
1980;Czech Republic;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,178;;-7;30511,97201;;;;;;70,42;;;;32,954;;;;;1;1,130427342;;;10261606;;;;600,1823083;;;56,716;;;;;;;
1980;Russian Federation;Europe & Central Asia;Europe;[1980];Europe - Eastern;1,979;;-7;11517,45635;;;27,3;;;67,7;;;;31,279;;12,38859;18,73684;6,757697;1;;8,12;0,70965548;138655363;;;;;29,3662;;;;;;17,42102;1,667331205;69,751;
1980;Slovak Republic;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,374;;-7;11259,06765;;;20;;;70,44;;;;28,978;;;;;1;1,34391942;101,189;0,82353269;4961607;;;;480,356318;;;48,034;;;;;2,929681199;51,638;
1980;Ukraine;Europe & Central Asia;Europe;[1980];Europe - Eastern;1,984;;-7;7254,745675;;;22,8;;;69,7;;;;33,838;3,514600039;;;;1;;82,895;0,366520211;50043550;;;;;;;47,696;;;;;1,443408064;61,693;
1980;Hungary;Europe & Central Asia;Europe;[1980];Europe - Eastern;1,981;8,118152761;-7;24037,1095;;;24;5,686642937;;69,11;98,85828526;99,37114563;;34,351;2,3;2,479076;3,218761;1,823487;1;1,054256593;114,998;0,065093729;10698534;;97,965;;468,7560836;24,23073;;67,264;40376838404;;-2,158714396;15,93998;0,6776435;64,191;86852,33333
1980;Poland;Europe & Central Asia;Europe;[1980];Europe - Eastern;2,31;13,05705575;-6;9173,321647;;;21;;;70,28;;;;29,546;1,8;;;;1;0,481375523;110,061;0,923267472;35577214;;;;301,2514492;;;;;;;;1,894118652;58,086;464533,6667
1980;Channel Islands;Europe & Central Asia;Europe;[1980];Europe - Northern;1,454;;;;;;;;;73,439;;;;34,986;1,457399964;;;;1;;656,846;0,391129689;128085;;;;;;;;;;;;-0,827163251;32,209;
1980;Iceland;Europe & Central Asia;Europe;[1980];Europe - Northern;2,312;8,17993221;;44869,71496;;;7,8;52,47579252;;76,66;;;;26,942;2,1;;;;1;2,41497195;2,215;1,058896411;228160;;;;2844,994631;;;57,7;5161143800;;0,019818832;;1,42007359;88,26;1866,333333
1980;Estonia;Europe & Central Asia;Europe;[1980];Europe - Northern;2,063;;-7;18331,30767;;;22,4;;;69,59;;;;33,853;2,937999964;;;;1;;32,658;0,603352238;1472898;;;;;;;42,352;;;;;1,214012161;69,711;
1980;Latvia;Europe & Central Asia;Europe;[1980];Europe - Northern;1,937;;-7;16556,57665;;;19,5;0,478668911;;69,12;;;;35,029;3,622999907;5,572819;8,014595;3,427594;1;;38,906;0,229111155;2513349;;;;;22,72499;;;8040771351;;;28,21941;1,108741744;67,095;
1980;Lithuania;Europe & Central Asia;Europe;[1980];Europe - Northern;2,056;;-7;24475,05091;;;18,1;;;70,68;;;;31,844;;;;;1;;52,528;0,451032941;3430089;;;;;;;26,848;;;;;2,257033782;61,158;
1980;Denmark;Europe & Central Asia;Europe;[1980];Europe - Northern;1,546;11,75288459;10;41058,15609;;;8,3;8,504711023;;74,16;;;;34,263;1,8;1,345287;1,188412;1,490915;1;2,645897171;118,88;0,12160362;5123026;;98,478;;1452,527812;17,58893;;16,8;101000000000;;-1,617562838;12,85518;0,499033456;83,723;60210,33333
1980;Ireland;Europe & Central Asia;Europe;[1980];Europe - Northern;3,001;7,681358971;10;24434,04649;;;12,1;;;72,6;;;;26,44;;0,7604075;1,171781;0,3474669;1;1,672421834;48,636;1,157465728;3417798;;105,495;;1057,232314;5,706435;;23,694;;;-13,79978791;16,60241;1,766811773;55,333;26253,33333
1980;Norway;Europe & Central Asia;Europe;[1980];Europe - Northern;1,72;8,574298333;10;24961,13036;;;8,1;13,16291434;;75,65;;;;33,323;2;1,143412;1,298507;0,9998995;1;2,27382814;10,608;0,321225576;4085621;;101,831;;5513,74189;13,0131;;;91232456676;;6,093143268;8,781142;0,991979571;70,545;35031,33333
1980;Sweden;Europe & Central Asia;Europe;[1980];Europe - Northern;1,68;8,634051492;10;20476,72435;;;7,1;11,71673231;;75,8;;;0,100000001;36,249;2,2;1,194371;1,31686;1,066923;1;2,984188494;18,469;0,202996792;8310467;;104,898;;3095,206403;15,48559;;15,5;162000000000;;-1,248702066;10,13364;0,288967757;83,087;71753
1980;Finland;Europe & Central Asia;Europe;[1980];Europe - Northern;1,63;12,1856846;10;35593,54548;;;7,2;9,635583787;;73,66;;;1,100000024;32,791;;3,202789;4,747968;1,737389;1;2,676855764;14,134;0,311078416;4779488;;105,84;;1685,82301;26,36303;;18,9;73475216510;;-1,317015967;10,9017;1,403363454;71,727;58241,33333
1980;Malta;Europe & Central Asia;Europe;[1980];Europe - Southern;2,087;3,131226872;;18208,43425;;;15;12,39256449;;73,026;;;;30,038;;;;;1;;1033,889;1,048602675;326709;;93,248;;;;;11,39;1609765263;;-5,47287748;;1,058181571;89,785;1023
1980;Albania;Europe & Central Asia;Europe;[1980];Europe - Southern;3,678;1,935387265;-9;10775,26681;;;52,6;;;70,218;;;;21,349;1,366799951;;;;1;;92,921;2,071623284;2671300;;95,219;;;;;;2833406779;;0,406100557;;2,695566836;33,762;5170
1980;Bosnia and Herzegovina;Europe & Central Asia;Europe;[1980];Europe - Southern;2,092;;-5;8150,906928;;;30,7;;;70,395;;;;25,942;1,032699943;;;;1;;76,441;0,922542338;3913536;;;;;;;;;;;;3,345954165;35,543;
1980;Croatia;Europe & Central Asia;Europe;[1980];Europe - Southern;2,004;;-5;26115,80858;;;20;;;70,342;;;;33,553;1,672700047;;;;1;;77,41;0,371219968;4376608;;;;;;;;;;;;2,362509877;50,061;
1980;Montenegro;Europe & Central Asia;Europe;[1980];Europe - Southern;2,266;;-5;22166,91114;;;0;;;73,057;;;;26,831;;;;;1;;41,708;0,527890322;576069;;;;;;;;;;;;3,388621195;36,813;
1980;Serbia;Europe & Central Asia;Europe;[1980];Europe - Southern;2,353;;-5;14992,88508;;;;;;69,877;;;;31,469;;;;;1;;101,245;0,408330498;8946077;;;;;;;;;;;;;46,146;
1980;Slovenia;Europe & Central Asia;Europe;[1980];Europe - Southern;2,039;;-5;17645,21904;;;16;;;71,017;;;;31,666;1,771000028;;;;1;;90,436;0,989248309;1831881;;;;;;;;;;;;3,378262869;48,045;
1980;Greece;Europe & Central Asia;Europe;[1980];Europe - Southern;2,172;5,333158275;8;29754,38313;;;21,4;19,23944927;;73,667;;;;34,18;2,4;0,6899464;0,944594;0,4477369;1;1,285973021;73,073;0,982220016;9642504;;93,32;;586,6751513;2,241106;;52,59;92180659096;;-6,77316183;16,41965;1,826526691;57,734;51425
1980;Portugal;Europe & Central Asia;Europe;[1980];Europe - Southern;2,286;2,75732777;9;11419,72089;;;22,7;20,90304225;;71,75;;;;30,604;2;1,31413;2,153694;0,6290371;1;0,864711396;106,39;1,081432067;9785924;;88,568;;335,0027102;5,527736;;42,692;63592042134;;-11,751824;26,99829;2,023568078;42,785;26983
1980;Spain;Europe & Central Asia;Europe;[1980];Europe - Southern;2,224;5,73362207;9;13790,56055;;;15,3;13,354827;;75,6;;;3,599999905;30,79;;1,025024;1,706359;0,3664883;1;1,390920216;74,103;0,637492771;37495321;;101,756;;522,0159506;3,069969;;25,998;330000000000;;-2,187938624;16,10002;1,525901765;72,789;214984
1980;Italy;Europe & Central Asia;Europe;[1980];Europe - Southern;1,722;6,917933696;10;32403,76596;;;14,3;20,81579474;;74,12;;;;34,252;;1,867034;2,987868;0,7710233;1;1,741283546;186,584;0,205999752;56221171;;96,928;;670,3627022;4,538928;;19,91;743000000000;;-2,682527136;17,91876;0,505667997;66,64;388934,3333
1980;Luxembourg;Europe & Central Asia;Europe;[1980];Europe - Western;1,456;30,27715077;;54043,29074;;;11,3;7,921358676;;72,57;;;;35,008;1,7;;;;1;;140,819;0,355980932;364158;;100,928;;1276,299945;;;16,6;7649172559;;7,234737701;;1,044233876;80,042;11025,66667
1980;France;Europe & Central Asia;Europe;[1980];Europe - Western;1,834;9,378557143;8;40668,93711;;;10,2;11,49996051;;74,35;;;2,099999905;32,469;1,9;0,9755027;1,208294;0,7347683;1;2,039545441;97,697;0,44885014;53880143;;105,036;;1142,757982;13,10109;;17,88;863000000000;;-1,576275943;19,67315;0,546056291;73,282;505318
1980;Austria;Europe & Central Asia;Europe;[1980];Europe - Western;1,652;6,928431961;10;63854,12499;;;13,8;5,52202472;;72,7;;;;34,671;1,6;1,207952;1,462603;0,9560006;1;1,614561683;90,019;0,000105968;7548798;;;;1161,620779;20,55538;;34,638;118000000000;;-3,273373927;23,64239;0,015399762;65,391;52301,33333
1980;Belgium;Europe & Central Asia;Europe;[1980];Europe - Western;1,629;13,73794928;10;41939,24622;;;12,2;4,126596508;;73,29;;;;34,21;2,3;1,462225;1,714093;1,231562;1;;322,566;0,110211166;9847297;;100,985;;1331,839802;12,67214;;20,18;153000000000;;-3,306059415;23,757;0,299316373;95,381;135281,6667
